keywords,segments,visit count
"['مرداد', 'ماهی']",['femaleSegment'],656
"['مرداد', 'ماهی']",['femaleSegment'],876
"['کرونا', 'کرونا کشور', 'هزار']",['salamat'],389
"['ترکیه', 'ترکی', 'گلچین']",['femaleSegment'],306
"['معجزه', 'خام', 'طعم', 'روغن', 'بدانید']",['femaleSegment'],691
"['افغانستان', 'داعش', 'اظهارات', 'پرده']",['maleSegment'],154
"['سهام عدالت', 'عدالت', 'سهام']",['maleSegment'],359
"['سالم', 'جنین', 'احتمال', 'مصرف']",['femaleSegment'],808
"['پاتوق', 'کردی', 'دل', 'مرتضی']",['femaleSegment'],350
"['یوتیوب', 'زدن', 'تحریم', 'ایران']",['maleSegment'],789
"['شهاب', 'دانلود', 'دانلود آهنگ']","['sarmayegozari', 'salamat']",527
"['تسلیت', 'درگذشت', 'پیام', 'دایی']",['femaleSegment'],185
['حساب'],"['sarmayegozari', 'zibaievamode', 'salamat', 'laghari']",739
"['مادر', 'متن', 'فوت', 'درگذشت']",['femaleSegment'],503
"['زنگ', 'موبایل']",['femaleSegment'],558
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],675
"['زنگ', 'سریال', 'موبایل', 'مقدم', 'سیب']",['femaleSegment'],868
"['تسلیت', 'درگذشت', 'پیام', 'دایی']",['femaleSegment'],626
"['جملات', 'هنر', 'زیبا']",['femaleSegment'],521
"['چربی', 'مقدار', 'فواید', 'تفاوت', 'عوارض']","['khanevadehvakhanedari', 'femaleSegment']",208
"['هک', 'گوشی', 'گوشی موبایل', 'موبایل']",['femaleSegment'],133
"['افشار', 'سر', 'حجاب']","['maleSegment', 'salamat']",80
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],561
"['جراحی', 'عمل']",['femaleSegment'],802
"['آهنگ', 'دانلود آهنگ', 'دانلود']",['femaleSegment'],820
['اینترنت'],['maleSegment'],901
['اخبار'],['khanevadehvakhanedari'],316
"['تالاب', 'زناشویی']",['femaleSegment'],755
"['بدن', 'گیتار']",['femaleSegment'],664
"['ترجمه', 'جان']",['femaleSegment'],598
"['بارون', 'مسعود']","['khanevadehvakhanedari', 'femaleSegment']",172
['تست'],['femaleSegment'],565
"['تتلو', 'آهنگ غمگین', 'غمگین', 'امیر']","['femaleSegment', 'salamat']",120
"['شدم', 'آهنگ']",['femaleSegment'],778
['گاز'],"['zibaievamode', 'salamat']",134
"['دانلود آهنگ', 'آهنگ']",['zibaievamode'],175
"['رایگان فیلم', 'دانلود رایگان', 'رایگان', 'فیلم']",['maleSegment'],969
"['پرواز', 'علی', 'آهنگ علی']","['konkoor', 'khanevadehvakhanedari', 'salamat', 'laghari']",466
['سیم'],['femaleSegment'],316
"['زند', 'علی', 'آهنگ علی', 'گلچین']",['maleSegment'],953
"['منزل', 'خوشمزه', 'خانگی', 'تازه', 'طرز']",['femaleSegment'],915
"['عاشقانه', 'لایک', 'فراموش', 'دیدن', 'لطفا']","['femaleSegment', 'zibaievamode', 'salamat']",48
"['دانلود بازی', 'تی', 'جی', 'اندروید', 'بازی']",['femaleSegment'],150
['جلوی'],['femaleSegment'],270
"['یوتیوب', 'محتوا', 'بشناسید', 'پول', 'کودکان', 'انتشار']",['maleSegment'],795
"['طرح', 'نهایی', 'کمیسیون', 'رییس']",['maleSegment'],328
"['عاشقانه', 'ماشین', 'دست', 'عکس', 'عکس عاشقانه']",['femaleSegment'],759
"['مقدم', 'مهدی', 'برام', 'پاییز']",['femaleSegment'],263
"['حضرت', 'فاطمه']",['femaleSegment'],102
"['عاشقانه', 'عکس']",['femaleSegment'],992
"['دولت', 'غربی', 'المللی']",['maleSegment'],20
"['نی', 'موضوعات', 'تبادل', 'نی سایت', 'نی نی']",['femaleSegment'],709
"['فیلم', 'فیلم دانلود', 'دانلود فیلم', 'دانلود']",['maleSegment'],183
"['گیتار', 'دوست', 'موزیک دانلود', 'کار']",['khanevadehvakhanedari'],902
"['آهنگ', 'آذری', 'فول آلبوم', 'دانلود', 'فول']",['maleSegment'],37
"['نوزاد', 'ادامه', 'اسک دریافت', 'سایت اسک', 'اسک']",['maleSegment'],216
"['وام', 'تجارت نیوز', 'سهام عدالت']",['maleSegment'],434
"['کرونا', 'کرونا کشور', 'هزار']",['salamat'],65
"['قیمت', 'جدول', 'کیلوگرم', 'ذکر']",['maleSegment'],533
"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['khanevadehvakhanedari', 'koodakvanozad', 'femaleSegment']",132
"['روزگار', 'علیرضا', 'دانلود آهنگ']",['femaleSegment'],450
"['دانلود آهنگ', 'آهنگ']",['zibaievamode'],663
"['موبایل', 'زنگ', 'ترکی']",['femaleSegment'],606
"['محسن', 'آهنگ محسن']",['femaleSegment'],693
"['زند', 'علی', 'آهنگ علی', 'دانلود آهنگ']",['femaleSegment'],481
"['زرد', 'دانلود اهنگ', 'حسین', 'اهنگ']",['maleSegment'],789
"['مشاوره', 'رفع', 'صورت', 'رایگان']",['zibaievamode'],421
"['عاشقانه', 'اشعار']",['femaleSegment'],250
"['ریمیکس', 'شاد', 'طولانی', 'عروسی']",['femaleSegment'],643
"['فال', 'روزانه']",['femaleSegment'],283
"['خاتمی', 'شاهین', 'متن کیفیت']",['femaleSegment'],573
"['نوری', 'اینترنت', 'شبکه', 'جدیدترین']",['maleSegment'],731
"['محسن', 'آهنگ محسن', 'مردم', 'جهان']",['femaleSegment'],857
"['نی', 'تبادل']","['khodro', 'femaleSegment', 'zibaievamode', 'koodakvanozad', 'salamat']",117
"['ریمیکس', 'شاد']",['femaleSegment'],937
"['ترکیه', 'آهنگ', 'شاد']",['femaleSegment'],933
"['آهنگ امیر', 'تتلو', 'امیر', 'آهنگ']",['femaleSegment'],737
['سیم'],['femaleSegment'],852
"['سایت ایمیل', 'ایمیل', 'سایت', 'نی']","['khanevadehvakhanedari', 'femaleSegment', 'sarmayegozari']",491
['سریال'],['maleSegment'],68
"['جی', 'اندروید', 'فارسی']",['femaleSegment'],53
"['عشق', 'دانلود آهنگ', 'آهنگ']",['femaleSegment'],367
"['بدن', 'دانلود آهنگ', 'آهنگ', 'دانلود']",['femaleSegment'],329
"['وای', 'آهنگ کردی', 'محمد', 'کردی']","['femaleSegment', 'salamat']",412
"['محسن', 'آهنگ محسن', 'مردم', 'جهان']",['femaleSegment'],54
"['کیست', 'ویدئو']",['zibaievamode'],659
"['یوسف', 'کنی', 'گریه', 'زمانی']",['femaleSegment'],207
"['دندان', 'ویدئو', 'علائم']",['femaleSegment'],990
"['مادر', 'مطالب']",['femaleSegment'],17
"['زن', 'خواننده', 'سن']",['femaleSegment'],339
"['جان', 'متن آهنگ', 'متن', 'آهنگ']",['femaleSegment'],328
"['رضوی', 'مجید', 'گل']",['femaleSegment'],673
"['یوسف', 'کنی', 'گریه', 'زمانی']",['femaleSegment'],734
"['زینب', 'زنگ', 'موبایل']",['femaleSegment'],644
"['تتلو', 'آهنگ غمگین', 'غمگین', 'امیر']","['femaleSegment', 'salamat']",353
"['پرسپولیس', 'بشار']",['maleSegment'],863
"['زنگ', 'سریال', 'موبایل', 'برگ']",['femaleSegment'],167
"['بخیر', 'شب']",['femaleSegment'],357
"['دل', 'ابراهیم', 'آهنگ', 'دانلود آهنگ']",['femaleSegment'],614
"['معجزه', 'خام', 'طعم', 'روغن', 'بدانید']",['femaleSegment'],336
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],520
"['پرواز', 'علی', 'آهنگ علی', 'تکست']",['femaleSegment'],494
"['مشاوره', 'ریزش', 'رایگان']",['maleSegment'],134
"['محسن', 'آهنگ محسن']",['femaleSegment'],105
"['احمد', 'عشق']",['femaleSegment'],197
"['ریمیکس', 'شاد', 'طولانی', 'عروسی']","['javan', 'moosighi']",905
"['آهنگ', 'کیفیت', 'کیفیت آنلاین', 'گلسارموزیک', 'کیفیت رسانه']",['femaleSegment'],592
"['کنی', 'گریه', 'یوسف', 'زمانی']",['femaleSegment'],410
"['تلویزیون', 'اینچ', 'سامسونگ']","['maleSegment', 'khanevadehvakhanedari']",334
"['دل', 'آهنگ']",['femaleSegment'],787
"['خارجی', 'صفحه']",['maleSegment'],806
"['سایت ایمیل', 'ایمیل', 'سایت', 'نی']","['khanevadehvakhanedari', 'femaleSegment', 'sarmayegozari']",664
"['محسن', 'آهنگ محسن', 'مردم', 'جهان']",['femaleSegment'],59
"['اندازه', 'آدم', 'تند', 'انتقاد', 'فضای مجازی']","['maleSegment', 'salamat']",742
"['لیگ برتر', 'برتر', 'لیگ']",['maleSegment'],996
"['نفت', 'حقوقی']",['maleSegment'],731
"['افسانه', 'دانلود آلبوم', 'چشم', 'آلبوم', 'قربانی']",['maleSegment'],259
"['دانلود ریمیکس', 'ریمیکس', 'یو', 'شبکه']",['femaleSegment'],894
"['تعبیر', 'تعبیر خواب', 'خواب']",['femaleSegment'],998
"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",176
"['دانلود', 'میگه', 'بریم', 'دانلود آهنگ', 'آهنگ', 'تکست']","['filmocinema', 'technology']",436
"['تنگ', 'نمیشه', 'دیگه']",['femaleSegment'],506
['خرید'],"['sarmayegozari', 'zibaievamode', 'salamat', 'laghari']",951
"['تتلو', 'آنلاین اهنگ']",['femaleSegment'],657
"['امام رضا', 'رضا', 'امام']","['salamat', 'laghari']",235
"['نفت', 'حقوقی', 'راهنمای', 'شرکت']",['maleSegment'],856
"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],530
"['دانلود', 'دانلود آهنگ', 'کیفیت رسانه', 'آهنگ', 'تکست', 'دانلود اهنگ']",['femaleSegment'],537
"['بهرام', 'باغ', 'رضا', 'گل']",['khanevadehvakhanedari'],626
"['احتمالا', 'راحت', 'پاک', 'خسته', 'احساس', 'آسان', 'دارید', 'آشنا']",['femaleSegment'],739
"['زیرنویس', 'دانلود زیرنویس', 'فارسی سریال', 'زیرنویس فارسی', 'فارسی']",['femaleSegment'],225
"['خواب', 'تعبیر خواب', 'تعبیر']",['femaleSegment'],78
"['تلگرم', 'ضد', 'اندروید']",['femaleSegment'],238
"['صفحه اخبار', 'صفحه', 'اخبار']","['khanevadehvakhanedari', 'femaleSegment']",519
"['شهاب', 'دانلود', 'دانلود آهنگ']","['sarmayegozari', 'salamat']",115
"['ماشین', 'صوتی', 'سیستم', 'منتخب', 'شاد']",['femaleSegment'],263
['گوشی'],['femaleSegment'],241
['جلوی'],['femaleSegment'],711
"['سایت ایمیل', 'ایمیل', 'سایت', 'نی']","['khodro', 'femaleSegment', 'zibaievamode', 'koodakvanozad', 'salamat']",367
"['قتل', 'دختر']",['femaleSegment'],878
"['ترجمه', 'جان']",['femaleSegment'],672
"['پاتوق', 'مرتضی']",['femaleSegment'],53
"['جان', 'متن آهنگ', 'متن', 'آهنگ']",['femaleSegment'],83
"['کنی', 'قلبم', 'کنه']",['femaleSegment'],996
"['رضا', 'آهنگ رضا', 'آپ']",['femaleSegment'],242
['نوت'],['femaleSegment'],673
"['فال', 'امروز', 'ماه']",['femaleSegment'],186
"['ریمیکس', 'دانلود ریمیکس', 'آهنگ']","['salamat', 'laghari']",919
"['ریمیکس', 'دانلود ریمیکس', 'آهنگ']","['salamat', 'laghari']",591
['قدیمی'],['maleSegment'],708
['تقویم'],['femaleSegment'],415
"['آخر', 'محسن', 'آهنگ محسن']",['femaleSegment'],716
"['آخر', 'محسن', 'آهنگ محسن']",['femaleSegment'],993
"['دانلود سریال', 'سریال']",['maleSegment'],335
"['استقلال', 'الله', 'باشگاه']",['maleSegment'],517
"['جعبه', 'سالانه', 'دلاری', 'راز', 'اظهار']",['maleSegment'],811
"['سپاه', 'جدیدترین خبرهای', 'صفحه اخبار']",['femaleSegment'],328
"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['koodakvanozad', 'salamat', 'laghari']",604
"['صدا', 'غمگین', 'اهنگ', 'ماه']",['femaleSegment'],614
"['نی', 'تبادل نظرهای', 'نظرهای', 'تبادل', 'نی سایت', 'نی نی']","['khanevadehvakhanedari', 'koodakvanozad', 'femaleSegment']",480
"['دانلود آهنگ', 'آهنگ', 'دانلود']","['femaleSegment', 'moosighi']",904
"['سایت ایمیل', 'ایمیل', 'سایت', 'نی']","['khodro', 'femaleSegment', 'zibaievamode', 'koodakvanozad', 'salamat']",175
"['خواب', 'آمدن', 'تعبیر خواب', 'تعبیر', 'دختر']",['salamat'],321
"['آهنگ', 'آذری', 'فول آلبوم', 'دانلود', 'فول']",['maleSegment'],883
"['تتلو', 'دلم', 'امیر']",['femaleSegment'],806
"['کیست', 'ویدئو']",['zibaievamode'],582
"['کنی', 'صدای', 'زن', 'دختر', 'گیتار']",['khanevadehvakhanedari'],9
"['جان', 'متن آهنگ', 'متن', 'آهنگ']",['femaleSegment'],167
"['دانلود فیلم', 'فیلم', 'جستجوی', 'دانلود']",['maleSegment'],883
"['بن', 'جملات', 'سخنان', 'شاعر', 'زیبای']",['femaleSegment'],965
"['کاهش قیمت', 'اردیبهشت', 'میلیون تومان', 'خودروهای']",['femaleSegment'],144
"['اسم', 'عکس']",['maleSegment'],946
"['گیتار', 'باور', 'رود', 'موزیک دانلود']","['salamat', 'laghari']",582
['نوت'],['femaleSegment'],344
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],223
"['دانلود', 'میگه', 'بریم', 'دانلود آهنگ', 'آهنگ', 'تکست']",['femaleSegment'],559
"['نتایج زنده', 'نتایج', 'زنده']",['maleSegment'],44
"['دندان', 'ویدئو', 'علائم']",['femaleSegment'],636
"['کلام', 'نی', 'دانلود', 'آهنگ']","['femaleSegment', 'zibaievamode', 'salamat']",804
"['دانلود ریمیکس', 'ریمیکس', 'محسن']","['salamat', 'laghari']",52
"['جان', 'آهنگ ترکی', 'ترکی', 'دانلود']",['femaleSegment'],582
"['کوتاه', 'کوتاه لینک', 'کسب درآمد', 'درآمد', 'کسب']",['maleSegment'],692
"['دانلود اهنگ', 'اهنگ', 'همراه']",['femaleSegment'],823
"['فواید', 'خانگی', 'کودکان', 'حیوانات']",['femaleSegment'],35
"['صفحه اخبار', 'صفحه', 'اخبار']",['maleSegment'],67
"['اهنگ', 'ترکی']",['maleSegment'],288
"['ریمیکس', 'آهنگ']",['femaleSegment'],171
"['نتایج زنده', 'نتایج', 'زنده']","['maleSegment', 'varzeshi']",588
"['عاشقانه', 'تکست', 'انگلیسی', 'کوتاه']",['javan'],662
['چالش'],['femaleSegment'],4
"['نزدیکی', 'ویدئو', 'بارداری', 'آی']",['femaleSegment'],165
['آهنگ'],"['salamat', 'laghari']",784
"['نوت', 'پرو']","['maleSegment', 'technology']",77
"['خوشمزه', 'سیب', 'زمینی', 'ساده', 'طرز']",['femaleSegment'],403
"['صفحه اخبار', 'صفحه', 'اخبار']","['salamat', 'laghari']",159
"['محسن', 'آلبوم', 'دانلود فول', 'فول آلبوم', 'فول']","['salamat', 'laghari']",572
"['سپاه', 'جدیدترین خبرهای', 'صفحه اخبار']",['femaleSegment'],927
"['نفت', 'حقوقی', 'راهنمای', 'شرکت']",['maleSegment'],919
"['ویندوز', 'دانلود', 'دانلود رایگان']",['maleSegment'],119
"['پرو شیائومی', 'ردمی نوت']","['maleSegment', 'technology']",158
"['پرو شیائومی', 'ردمی نوت']","['maleSegment', 'technology']",559
"['فعالان', 'تایید', 'زندان', 'سعودی']",['femaleSegment'],863
"['راد', 'چقدر', 'دانلود']",['javan'],453
"['افشار', 'هنرمندان', 'ایرانی']","['maleSegment', 'salamat']",792
"['جهانی', 'مهدی', 'آهنگ']",['femaleSegment'],115
"['قتل', 'دختر']",['femaleSegment'],372
"['علی', 'آهنگ علی', 'دل']","['konkoor', 'khanevadehvakhanedari', 'salamat', 'laghari']",494
"['دانلود آهنگ', 'آهنگ', 'حسن', 'دانلود', 'موزیک']",['salamat'],391
"['عاشقانه', 'اشعار']",['femaleSegment'],909
"['نی', 'نظرهای نی', 'تبادل نظرهای', 'نظرهای', 'تبادل']","['javan', 'femaleSegment', 'salamat']",953
"['نوت', 'پرو']","['maleSegment', 'technology']",901
"['دانلود ریمیکس', 'ریمیکس', 'محسن']","['salamat', 'laghari']",364
"['بابک', 'دانلود آهنگ', 'آهنگ']",['femaleSegment'],866
"['شور', 'مداحی', 'علی']","['salamat', 'laghari']",70
"['ویسگون', 'ویسگون شبکه', 'اجتماعی ویسگون', 'شبکه اجتماعی']","['femaleSegment', 'salamat']",155
"['چندین', 'بخاطر', 'دوست', 'دلیل']","['javan', 'femaleSegment', 'salamat']",798
['بند'],['maleSegment'],555
"['بدن', 'انسان']",['femaleSegment'],351
"['دیروز', 'دوستان']",['femaleSegment'],910
"['اسپرت', 'جدیدترین', 'برند']","['maleSegment', 'varzeshi']",943
"['کنی', 'صدای', 'زن', 'دختر', 'گیتار']",['khanevadehvakhanedari'],25
"['کیفیت اصلی', 'تنگ', 'نمیشه', 'دیگه', 'اصلی']",['femaleSegment'],613
"['نی', 'تبادل', 'نی سایت', 'نی نی', 'موضوعات']","['koodakvanozad', 'salamat', 'laghari']",95
['تقویم'],['femaleSegment'],841
['چالش'],['femaleSegment'],831
"['صفحه دانلود', 'صفحه', 'دانلود']",['femaleSegment'],64
"['نزدیکی', 'ویدئو', 'بارداری', 'آی']",['femaleSegment'],451
